C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A002,R051,02-03-04,05-26-11,08:00:00,REGULAR,003067950,002008679,05-26-11,12:00:00,REGULAR,003068246,002008953,05-26-11,16:00:00,REGULAR,003068526,002009041,05-26-11,20:00:00,REGULAR,003069206,002009135,05-27-11,00:00:00,REGULAR,003069478,002009169,05-27-11,04:00:00,REGULAR,003069499,002009174,05-27-11,08:00:00,REGULAR,003069543,002009360,05-27-11,12:00:00,REGULAR,003069775,002009634              
A002,R051,02-03-04,05-27-11,16:00:00,REGULAR,003070149,002009748,05-27-11,20:00:00,REGULAR,003070766,002009834                                                                                                                                                                                                                                                                                                  

A002,R051,02-03-05,05-22-11,08:00:00,REGULAR,005124740,000976486,05-22-11,12:00:00,REGULAR,005124939,000976512,05-22-11,16:00:00,REGULAR,005125305,000976530,05-22-11,20:00:00,REGULAR,005125715,000976547,05-23-11,00:00:00,REGULAR,005126000,000976554,05-23-11,04:00:00,REGULAR,005126037,000976554,05-23-11,08:00:00,REGULAR,005126178,000976615,05-23-11,12:00:00,REGULAR,005126731,000976700              
A002,R051,02-03-05,05-23-11,16:00:00,REGULAR,005127158,000976723,05-23-11,20:00:00,REGULAR,005128108,000976744,05-24-11,00:00:00,REGULAR,005128470,000976757,05-24-11,04:00:00,REGULAR,005128505,000976758,05-24-11,08:00:00,REGULAR,005128660,000976826,05-24-11,12:00:00,REGULAR,005129188,000976883,05-24-11,16:00:00,REGULAR,005129662,000976908,05-24-11,20:00:00,REGULAR,005130502,000976933              
A002,R051,02-03-05,05-25-11,00:00:00,REGULAR,005130868,000976952,05-25-11,04:00:00,REGULAR,005130905,000976952,05-25-11,08:00:00,REGULAR,005131051,000977005,05-25-11,12:00:00,REGULAR,005131585,000977050,05-25-11,16:00:00,REGULAR,005132039,000977078,05-25-11,20:00:00,REGULAR,005132999,000977103,05-26-11,00:00:00,REGULAR,005133388,000977115,05-26-11,04:00:00,REGULAR,005133439,000977116              
A002,R051,02-03-05,05-26-11,08:00:00,REGULAR,005133577,000977169,05-26-11,12:00:00,REGULAR,005134115,000977225,05-26-11,16:00:00,REGULAR,005134604,000977242,05-26-11,20:00:00,REGULAR,005135509,000977271,05-27-11,00:00:00,REGULAR,005135933,000977286,05-27-11,04:00:00,REGULAR,005135983,000977286,05-27-11,08:00:00,REGULAR,005136103,000977336,05-27-11,12:00:00,REGULAR,005136616,000977395              
A002,R051,02-03-05,05-27-11,16:00:00,REGULAR,005137188,000977422,05-27-11,20:00:00,REGULAR,005137972,000977432                                                                                                                                                                                                                                                                                                  
A002,R051,02-03-06,05-21-11,00:00:00,REGULAR,003892195,000422604,05-21-11,04:00:00,REGULAR,003892230,000422604,05-21-11,08:00:00,REGULAR,003892263,000422606,05-21-11,12:00:00,REGULAR,003892422,000422611,05-21-11,16:00:00,REGULAR,003892685,000422617,05-21-11,20:00:00,REGULAR,003893012,000422628,05-22-11,00:00:00,REGULAR,003893220,000422633,05-22-11,04:00:00,REGULAR,003893253,000422635              
A002,R051,02-03-06,05-22-11,08:00:00,REGULAR,003893266,000422636,05-22-11,12:00:00,REGULAR,003893362,000422637,05-22-11,16:00:00,REGULAR,003893568,000422645,05-22-11,20:00:00,REGULAR,003893808,000422650,05-23-11,00:00:00,REGULAR,003893948,000422650,05-23-11,04:00:00,REGULAR,003893959,000422650,05-23-11,08:00:00,REGULAR,003894079,000422653,05-23-11,12:00:00,REGULAR,003894551,000422658              
A002,R051,02-03-06,05-23-11,16:00:00,REGULAR,003894873,000422659,05-23-11,20:00:00,REGULAR,003895668,000422666,05-24-11,00:00:00,REGULAR,003895922,000422667,05-24-11,04:00:00,REGULAR,003895933,000422667,05-24-11,08:00:00,REGULAR,003896074,000422672,05-24-11,12:00:00,REGULAR,003896573,000422684,05-24-11,16:00:00,REGULAR,003896933,000422689,05-24-11,20:00:00,REGULAR,003897690,000422702              
A002,R051,02-03-06,05-25-11,00:00:00,REGULAR,003897958,000422707,05-25-11,04:00:00,REGULAR,003897977,000422707,05-25-11,08:00:00,REGULAR,003898117,000422710,05-25-11,12:00:00,REGULAR,003898657,000422725,05-25-11,16:00:00,REGULAR,003898983,000422732,05-25-11,20:00:00,REGULAR,003899796,000422738,05-26-11,00:00:00,REGULAR,003900052,000422740,05-26-11,04:00:00,REGULAR,003900068,000422740              
A002,R051,02-03-06,05-26-11,08:00:00,REGULAR,003900180,000422745,05-26-11,12:00:00,REGULAR,003900694,000422752,05-26-11,16:00:00,REGULAR,003901075,000422757,05-26-11,20:00:00,REGULAR,003901849,000422763,05-27-11,00:00:00,REGULAR,003902135,000422768,05-27-11,04:00:00,REGULAR,003902156,000422768,05-27-11,08:00:00,REGULAR,003902251,000422770,05-27-11,12:00:00,REGULAR,003902656,000422784              
A002,R051,02-03-06,05-27-11,16:00:00,REGULAR,003903097,000422793,05-27-11,20:00:00,REGULAR,003903796,000422800                                                                                                                                                                                                                                                                                                  
A002,R051,02-05-00,05-21-11,00:00:00,REGULAR,000000657,000000000,05-21-11,04:00:00,REGULAR,000000657,000000000,05-21-11,08:00:00,REGULAR,000000657,000000000,05-21-11,12:00:00,REGULAR,000000657,000000000,05-21-11,16:00:00,REGULAR,000000657,000000000,05-21-11,20:00:00,REGULAR,000000657,000000000,05-22-11,00:00:00,REGULAR,000000657,000000000,05-22-11,04:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-22-11,08:00:00,REGULAR,000000657,000000000,05-22-11,12:00:00,REGULAR,000000657,000000000,05-22-11,16:00:00,REGULAR,000000657,000000000,05-22-11,20:00:00,REGULAR,000000657,000000000,05-23-11,00:00:00,REGULAR,000000657,000000000,05-23-11,04:00:00,REGULAR,000000657,000000000,05-23-11,08:00:00,REGULAR,000000657,000000000,05-23-11,12:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-23-11,16:00:00,REGULAR,000000657,000000000,05-23-11,20:00:00,REGULAR,000000657,000000000,05-24-11,00:00:00,REGULAR,000000657,000000000,05-24-11,04:00:00,REGULAR,000000657,000000000,05-24-11,08:00:00,REGULAR,000000657,000000000,05-24-11,12:00:00,REGULAR,000000657,000000000,05-24-11,16:00:00,REGULAR,000000657,000000000,05-24-11,20:00:00,REGULAR,000000657,000000000              
