id,sex1,sex2,job1,job2,job3,job4
5616,1,0,0,0,0,1
5617,1,0,0,0,0,1
5624,1,0,0,1,0,0
5626,0,1,0,0,0,1
5627,0,1,0,0,1,0
5628,0,1,0,0,1,0
5632,0,1,0,0,1,0
5634,0,1,0,0,0,1
5635,0,1,0,1,0,0
5637,0,1,0,0,0,1
5643,0,1,0,0,1,0
5646,1,0,0,0,0,1
5652,0,1,0,0,1,0
5654,1,0,0,0,0,1
5656,1,0,0,0,0,1
5657,0,1,0,0,0,1
5660,1,0,0,0,1,0
5661,1,0,0,0,0,1
5663,1,0,0,0,1,0
5664,0,1,0,0,1,0
5665,0,1,0,1,0,0
5666,1,0,0,1,0,0
5667,1,0,0,1,0,0
5670,0,1,0,0,1,0
5674,0,1,0,0,1,0
5676,1,0,0,0,0,1
5677,0,1,0,0,1,0
5678,0,1,0,0,1,0
5679,0,1,0,0,1,0
5680,1,0,0,0,0,1
5682,0,1,0,0,1,0
5684,1,0,0,0,1,0
5685,0,1,0,0,0,1
5688,0,1,0,0,1,0
5691,1,0,0,0,1,0
5692,1,0,0,1,0,0
5695,1,0,0,0,0,1
5696,1,0,0,0,1,0
5702,1,0,0,1,0,0
5704,0,1,0,0,1,0
5708,0,1,0,0,0,1
5709,1,0,0,0,1,0
5711,1,0,0,0,1,0
5712,0,1,0,0,1,0
5714,0,1,0,0,0,1
5718,0,1,0,0,0,1
5719,0,1,0,0,0,1
5721,0,1,0,0,1,0
5722,0,1,0,0,1,0
5723,0,1,0,1,0,0
5725,0,1,0,1,0,0
5727,0,1,0,0,0,1
5728,0,1,0,0,1,0
5734,1,0,0,0,0,1
5735,1,0,0,1,0,0
5745,1,0,0,1,0,0
5747,1,0,0,0,0,1
5751,0,1,0,1,0,0
5753,0,1,0,0,0,1
5755,1,0,0,0,0,1
5756,0,1,0,0,0,1
5761,1,0,0,0,0,1
5765,0,1,0,1,0,0
5769,0,1,0,0,0,1
5772,0,1,0,0,0,1
5773,0,1,0,0,0,1
5774,0,1,0,1,0,0
5776,0,1,0,0,0,1
5778,1,0,0,0,1,0
5779,0,1,0,1,0,0
5785,1,0,0,0,1,0
5786,0,1,0,0,1,0
5788,0,1,0,0,0,1
5791,0,1,0,0,1,0
5793,1,0,0,0,1,0
5794,0,1,0,1,0,0
5801,0,1,0,0,1,0
5803,1,0,0,0,0,1
5806,0,1,0,1,0,0
5807,1,0,0,0,0,1
5808,1,0,0,0,1,0
5811,0,1,0,1,0,0
5813,1,0,0,0,0,1
5815,0,1,0,0,1,0
5816,0,1,0,0,1,0
5818,0,1,0,0,0,1
5820,0,1,0,1,0,0
5821,0,1,0,0,0,1
5824,0,1,0,1,0,0
5829,1,0,0,0,0,1
5830,0,1,0,1,0,0
5831,0,1,0,0,1,0
5835,1,0,0,1,0,0
5836,1,0,0,0,1,0
5839,0,1,0,0,0,1
5840,1,0,0,0,1,0
5841,0,1,0,0,1,0
5845,1,0,0,0,0,1
5846,1,0,1,0,0,0
5847,1,0,0,1,0,0
5849,1,0,0,0,1,0
5852,0,1,0,0,0,1
5854,0,1,0,0,0,1
5856,0,1,0,1,0,0
5857,1,0,0,0,1,0
5860,0,1,1,0,0,0
5862,0,1,0,0,1,0
5864,1,0,0,0,1,0
5867,0,1,0,0,1,0
5872,0,1,0,0,0,1
5877,0,1,0,1,0,0
5879,1,0,0,0,0,1
5883,1,0,0,0,1,0
5887,1,0,0,0,0,1
5892,1,0,0,1,0,0
5896,1,0,0,1,0,0
5899,0,1,0,1,0,0
5903,0,1,0,0,0,1
5905,1,0,0,0,1,0
5906,1,0,0,0,0,1
5907,1,0,0,0,1,0
5910,0,1,0,0,1,0
5915,0,1,0,1,0,0
5916,0,1,0,1,0,0
5925,0,1,0,0,0,1
5926,1,0,0,0,0,1
5928,0,1,0,1,0,0
5930,0,1,0,0,0,1
5934,0,1,0,0,1,0
5936,0,1,1,0,0,0
5940,1,0,0,0,1,0
5945,0,1,0,0,1,0
5948,0,1,0,0,0,1
5952,1,0,0,1,0,0
5954,1,0,0,0,0,1
5956,0,1,0,0,1,0
5957,1,0,0,0,0,1
5958,1,0,0,0,1,0
5959,0,1,0,0,1,0
5960,0,1,0,0,1,0
5961,0,1,0,0,1,0
5962,1,0,0,0,1,0
5964,0,1,0,0,0,1
5968,0,1,0,1,0,0
5970,0,1,0,1,0,0
5971,0,1,0,0,0,1
5972,0,1,0,0,1,0
5973,1,0,0,1,0,0
5975,0,1,0,0,1,0
5976,0,1,0,1,0,0
5977,0,1,0,0,0,1
5980,0,1,0,0,1,0
5982,0,1,0,0,0,1
5983,1,0,0,0,1,0
5984,1,0,0,0,1,0
5986,0,1,0,0,0,1
5987,0,1,0,0,0,1
5989,1,0,0,0,0,1
5994,1,0,0,0,1,0
5997,0,1,0,0,1,0
6002,1,0,0,0,0,1
6003,0,1,0,0,1,0
6004,0,1,0,0,1,0
6006,0,1,0,0,0,1
6009,1,0,0,0,0,1
6018,0,1,0,0,1,0
6022,0,1,0,0,0,1
6023,1,0,0,0,1,0
6024,0,1,0,1,0,0
6027,0,1,0,0,0,1
6028,1,0,0,1,0,0
6029,0,1,0,0,0,1
6031,0,1,0,0,0,1
6032,1,0,0,0,0,1
6033,0,1,0,0,0,1
6038,1,0,0,0,0,1
6039,0,1,0,0,0,1
6040,1,0,0,0,0,1
6043,1,0,0,1,0,0
6045,0,1,0,0,0,1
6046,1,0,0,1,0,0
6048,1,0,0,1,0,0
6051,0,1,0,0,0,1
6052,1,0,0,0,0,1
6054,0,1,0,1,0,0
6056,1,0,0,0,0,1
6057,1,0,0,0,0,1
6067,0,1,0,0,1,0
6068,1,0,0,0,0,1
6069,0,1,0,0,1,0
6070,0,1,0,0,1,0
6071,1,0,0,0,1,0
6073,0,1,0,0,1,0
6074,0,1,0,0,1,0
6077,0,1,0,1,0,0
6081,0,1,0,1,0,0
6082,0,1,0,0,1,0
6084,0,1,0,0,0,1
6085,0,1,0,1,0,0
6090,1,0,0,0,0,1
6091,0,1,0,0,0,1
6093,1,0,0,0,0,1
6094,1,0,1,0,0,0
6095,0,1,0,1,0,0
6097,1,0,0,0,1,0
6099,0,1,0,1,0,0
6100,0,1,0,0,1,0
6101,0,1,0,1,0,0
6104,0,1,0,1,0,0
6105,0,1,0,0,1,0
6111,1,0,0,0,0,1
6112,1,0,0,0,0,1
6113,0,1,0,1,0,0
6115,0,1,0,0,1,0
6121,1,0,0,0,0,1
6122,1,0,0,0,1,0
6124,1,0,0,0,0,1
6126,0,1,0,1,0,0
6127,1,0,0,0,0,1
6129,0,1,0,0,1,0
6132,1,0,0,0,0,1
6135,1,0,0,0,1,0
6137,0,1,0,1,0,0
6141,0,1,0,0,0,1
6145,0,1,0,1,0,0
6147,0,1,0,0,1,0
6149,1,0,0,0,0,1
6151,1,0,0,0,1,0
6152,1,0,0,0,1,0
6154,0,1,0,1,0,0
6157,1,0,0,0,1,0
6159,1,0,0,0,0,1
6161,1,0,0,0,1,0
6163,1,0,1,0,0,0
6164,1,0,0,0,1,0
6168,0,1,0,0,0,1
6169,0,1,0,0,1,0
6170,0,1,0,0,1,0
6171,1,0,0,0,1,0
6172,0,1,0,0,1,0
6173,0,1,0,0,1,0
6174,0,1,0,1,0,0
6175,1,0,0,0,1,0
6180,1,0,0,1,0,0
6182,1,0,0,0,0,1
6183,1,0,0,0,0,1
6184,0,1,0,1,0,0
6186,1,0,0,0,0,1
6187,0,1,0,0,0,1
6190,0,1,0,0,0,1
6196,0,1,0,0,1,0
6197,1,0,0,0,0,1
6200,0,1,0,0,1,0
6203,1,0,0,0,0,1
6204,0,1,0,1,0,0
6207,1,0,0,0,1,0
6208,1,0,0,0,0,1
6209,0,1,0,0,1,0
6214,1,0,0,0,1,0
6216,0,1,0,0,0,1
6219,1,0,0,0,0,1
6227,0,1,0,0,0,1
6228,1,0,0,0,1,0
6231,1,0,0,0,0,1
6232,0,1,0,0,1,0
6236,0,1,0,0,1,0
6237,0,1,0,0,1,0
6240,1,0,0,0,1,0
6241,0,1,0,1,0,0
6242,1,0,0,1,0,0
6246,0,1,0,0,1,0
6250,0,1,0,0,0,1
6252,0,1,0,0,0,1
6257,0,1,0,0,0,1
6258,0,1,0,1,0,0
6259,0,1,0,0,1,0
6260,1,0,0,0,1,0
6264,1,0,0,0,0,1
6266,0,1,0,0,1,0
6268,1,0,0,0,0,1
6270,0,1,0,0,1,0
6271,0,1,0,0,1,0
6272,0,1,0,1,0,0
6273,1,0,0,1,0,0
6275,0,1,0,0,0,1
6276,0,1,0,0,1,0
6278,0,1,0,0,1,0
6280,0,1,0,0,1,0
6287,0,1,0,0,0,1
6290,0,1,0,0,0,1
6292,0,1,0,0,1,0
6293,0,1,0,0,0,1
6297,0,1,0,0,0,1
6301,0,1,0,0,1,0
6302,1,0,0,0,1,0
6303,0,1,0,0,0,1
6304,0,1,0,0,1,0
6307,1,0,0,1,0,0
6309,0,1,0,1,0,0
6310,0,1,1,0,0,0
6312,0,1,0,0,1,0
6315,1,0,0,0,0,1
6318,0,1,0,1,0,0
6319,1,0,0,0,0,1
6321,1,0,1,0,0,0
6322,1,0,0,1,0,0
6323,0,1,0,0,1,0
6324,1,0,0,1,0,0
6326,1,0,0,0,0,1
6328,1,0,0,0,1,0
6332,1,0,0,0,0,1
6334,1,0,0,0,1,0
6338,0,1,0,0,1,0
6341,1,0,0,1,0,0
6343,0,1,0,1,0,0
6344,0,1,0,1,0,0
6345,0,1,0,0,1,0
6352,1,0,0,0,0,1
6353,1,0,0,0,1,0
6356,0,1,0,1,0,0
6358,0,1,0,0,0,1
6368,0,1,0,0,1,0
6371,1,0,0,0,1,0
6374,0,1,0,0,1,0
6383,1,0,0,0,1,0
6385,0,1,0,0,0,1
6386,0,1,0,0,1,0
6387,1,0,0,0,0,1
6388,0,1,0,0,0,1
6390,0,1,0,0,0,1
6393,0,1,0,0,0,1
6397,1,0,0,0,1,0
6401,1,0,0,0,0,1
6403,1,0,0,0,0,1
6406,1,0,0,0,0,1
6407,0,1,0,0,1,0
6411,0,1,0,0,0,1
6422,0,1,0,0,0,1
6424,0,1,0,0,0,1
6426,1,0,0,0,1,0
6430,0,1,0,0,1,0
6432,0,1,0,0,0,1
6433,0,1,0,0,0,1
6435,0,1,0,0,0,1
6438,0,1,0,1,0,0
6440,1,0,0,0,1,0
6443,1,0,0,1,0,0
6444,0,1,0,0,1,0
6455,0,1,0,0,1,0
6456,0,1,0,0,0,1
6457,0,1,0,0,0,1
6465,0,1,0,0,0,1
6466,0,1,0,0,0,1
6470,0,1,0,0,0,1
6472,0,1,0,0,0,1
6474,1,0,0,0,1,0
6476,1,0,0,0,1,0
6480,0,1,0,0,1,0
6481,1,0,0,0,1,0
6483,0,1,0,0,1,0
6484,0,1,0,1,0,0
6485,0,1,0,0,0,1
6487,0,1,0,0,0,1
6488,0,1,0,0,1,0
6491,1,0,0,0,0,1
6492,0,1,0,0,1,0
6493,0,1,0,0,1,0
6494,1,0,0,1,0,0
6495,1,0,0,0,1,0
6496,0,1,0,0,1,0
6497,1,0,0,0,0,1
6499,0,1,0,1,0,0
6501,0,1,0,0,1,0
6502,0,1,0,0,1,0
6505,1,0,0,0,1,0
6506,1,0,0,1,0,0
6507,0,1,0,0,1,0
6510,1,0,0,0,1,0
6513,1,0,0,0,1,0
6518,0,1,0,0,1,0
6520,0,1,0,0,0,1
6522,1,0,0,0,0,1
6523,0,1,0,0,0,1
6527,0,1,0,0,0,1
6528,0,1,0,0,0,1
6533,0,1,0,1,0,0
6535,0,1,0,0,1,0
6539,0,1,0,0,1,0
6542,1,0,0,0,1,0
6544,1,0,0,1,0,0
6545,1,0,0,0,0,1
6548,1,0,0,0,0,1
6549,0,1,0,0,1,0
6550,0,1,0,0,0,1
6551,0,1,0,0,0,1
6553,0,1,0,1,0,0
6555,0,1,0,0,1,0
6556,0,1,0,1,0,0
6558,0,1,0,0,0,1
6559,0,1,0,0,0,1
6562,0,1,0,0,0,1
6564,0,1,0,0,1,0
6568,0,1,0,0,0,1
6569,1,0,0,0,0,1
6571,0,1,0,0,0,1
6573,1,0,0,0,1,0
6574,1,0,0,0,1,0
6575,1,0,0,1,0,0
6576,0,1,0,0,0,1
6581,0,1,0,1,0,0
6582,1,0,0,0,0,1
6586,0,1,0,1,0,0
6588,0,1,0,0,0,1
6593,0,1,0,0,1,0
6595,1,0,0,0,1,0
6598,1,0,0,0,0,1
6601,0,1,0,0,1,0
6604,1,0,0,0,0,1
6606,1,0,0,0,0,1
6607,1,0,0,1,0,0
6609,1,0,0,1,0,0
6610,0,1,0,0,1,0
6611,1,0,0,0,0,1
6612,1,0,0,1,0,0
6614,1,0,0,1,0,0
6616,1,0,0,0,1,0
6618,1,0,0,0,1,0
6619,1,0,0,0,1,0
6620,1,0,0,0,0,1
6625,1,0,0,0,1,0
6631,1,0,0,0,1,0
6636,1,0,0,0,1,0
6642,1,0,0,0,0,1
6648,0,1,0,0,0,1
6651,1,0,0,0,0,1
6655,1,0,0,0,0,1
6659,1,0,0,0,0,1
6660,1,0,0,0,1,0
6661,1,0,0,0,0,1
6663,1,0,0,0,0,1
6666,1,0,0,0,1,0
6667,1,0,0,0,0,1
6669,1,0,0,0,1,0
6670,0,1,0,0,1,0
6671,1,0,0,0,0,1
6677,1,0,0,0,0,1
6680,1,0,0,0,1,0
6682,1,0,0,0,1,0
6685,1,0,0,0,1,0
6688,1,0,0,0,0,1
6690,1,0,0,0,0,1
6691,1,0,0,1,0,0
6694,1,0,0,1,0,0
6696,1,0,0,1,0,0
6698,0,1,0,0,1,0
6699,1,0,0,0,0,1
6701,1,0,0,0,1,0
6703,1,0,0,0,0,1
6706,1,0,0,0,0,1
6709,1,0,0,0,1,0
6710,1,0,0,0,1,0
6714,1,0,0,0,1,0
6717,0,1,0,0,1,0
6718,1,0,0,0,1,0
6723,1,0,0,0,1,0
6727,0,1,0,0,0,1
6730,0,1,0,0,0,1
6732,1,0,0,1,0,0
6735,1,0,0,0,0,1
6739,0,1,0,0,1,0
6744,1,0,0,0,0,1
6747,1,0,0,0,0,1
6748,1,0,0,0,0,1
6749,1,0,0,0,1,0
6760,1,0,0,0,0,1
6761,1,0,0,1,0,0
6762,0,1,0,1,0,0
6766,1,0,0,0,0,1
6767,0,1,1,0,0,0
6768,0,1,0,0,1,0
6770,1,0,0,0,0,1
6772,0,1,0,0,0,1
6773,0,1,0,0,0,1
6774,0,1,0,0,1,0
6777,1,0,0,1,0,0
6778,1,0,0,1,0,0
6779,1,0,0,0,0,1
6780,1,0,0,0,1,0
6788,1,0,0,1,0,0
6789,1,0,0,1,0,0
6790,1,0,0,0,0,1
6798,1,0,0,0,1,0
6802,1,0,0,0,0,1
6803,0,1,0,0,0,1
6804,1,0,0,1,0,0
6806,1,0,0,1,0,0
6807,1,0,0,1,0,0
6811,0,1,0,0,0,1
6813,0,1,0,1,0,0
6816,1,0,0,0,0,1
6817,1,0,0,1,0,0
6819,1,0,0,0,1,0
6825,0,1,0,0,1,0
6827,1,0,0,1,0,0
6828,0,1,0,0,1,0
6829,1,0,0,0,1,0
6831,1,0,0,0,1,0
6836,1,0,0,0,1,0
6839,1,0,0,0,1,0
6840,1,0,0,1,0,0
6848,0,1,0,0,1,0
6849,0,1,0,0,1,0
6850,0,1,1,0,0,0
6853,1,0,0,0,0,1
6854,0,1,0,0,1,0
6855,0,1,0,0,0,1
6858,0,1,0,0,1,0
6865,0,1,0,1,0,0
6866,1,0,0,1,0,0
6867,0,1,0,0,1,0
6870,0,1,0,0,0,1
6878,0,1,0,0,0,1
6883,0,1,0,0,0,1
6886,1,0,0,0,0,1
6890,1,0,0,0,1,0
6891,0,1,0,0,0,1
6892,0,1,0,0,0,1
6894,1,0,0,1,0,0
6895,0,1,0,1,0,0
6897,1,0,0,0,1,0
6898,1,0,0,0,1,0
6901,0,1,0,0,1,0
6902,0,1,0,0,0,1
6907,1,0,0,0,0,1
6909,1,0,0,0,1,0
6913,1,0,0,1,0,0
6914,1,0,0,0,0,1
6918,1,0,0,0,1,0
6919,1,0,0,0,0,1
6920,0,1,0,0,1,0
6921,1,0,0,1,0,0
6923,1,0,0,0,0,1
6926,1,0,0,0,1,0
6930,1,0,0,1,0,0
6933,1,0,0,1,0,0
6934,1,0,0,0,1,0
6937,1,0,0,0,0,1
6938,1,0,0,1,0,0
6941,1,0,0,0,1,0
6943,0,1,0,0,0,1
6946,1,0,0,0,1,0
6947,0,1,0,0,0,1
6948,1,0,0,0,0,1
6949,1,0,0,1,0,0
6956,1,0,0,0,0,1
6957,1,0,0,0,1,0
6961,0,1,0,0,1,0
6962,0,1,0,0,1,0
6963,0,1,0,0,1,0
6965,1,0,0,0,0,1
6966,0,1,0,0,1,0
6969,1,0,0,1,0,0
6974,0,1,0,0,1,0
6981,0,1,0,0,0,1
6983,0,1,0,1,0,0
6991,0,1,0,1,0,0
6996,0,1,0,1,0,0
6998,1,0,0,1,0,0
6999,0,1,0,1,0,0
7001,1,0,0,1,0,0
7002,0,1,0,0,0,1
7006,1,0,0,0,1,0
7013,0,1,0,0,1,0
7014,1,0,0,0,1,0
7016,1,0,0,0,1,0
7018,1,0,0,0,1,0
7025,1,0,0,1,0,0
7026,1,0,0,0,1,0
7029,0,1,1,0,0,0
7036,0,1,0,0,0,1
7039,1,0,0,0,1,0
7040,1,0,0,0,1,0
7041,0,1,0,0,1,0
7042,0,1,0,0,0,1
7043,1,0,0,0,1,0
7046,0,1,0,0,0,1
7053,0,1,0,0,0,1
7054,0,1,0,0,1,0
7056,0,1,0,0,1,0
7065,1,0,0,0,1,0
7067,1,0,0,1,0,0
7071,1,0,0,0,1,0
7072,0,1,0,0,1,0
7075,1,0,0,1,0,0
7077,1,0,0,0,1,0
7083,1,0,0,1,0,0
7086,1,0,0,0,1,0
7089,1,0,0,0,1,0
7093,1,0,0,1,0,0
7094,1,0,0,0,1,0
7095,1,0,0,1,0,0
7096,0,1,0,0,1,0
7097,0,1,0,0,0,1
7103,0,1,0,0,1,0
7104,1,0,0,0,0,1
7107,0,1,0,0,1,0
7110,1,0,0,0,1,0
7111,0,1,0,0,1,0
7113,1,0,0,0,0,1
7114,0,1,0,0,0,1
7116,1,0,0,0,0,1
7119,1,0,0,0,1,0
7129,1,0,0,0,1,0
7133,1,0,0,0,0,1
7139,1,0,0,0,0,1
7140,0,1,0,0,0,1
7141,0,1,0,0,1,0
7142,0,1,0,0,0,1
7143,1,0,0,1,0,0
7144,1,0,0,1,0,0
7148,0,1,0,0,1,0
7149,1,0,0,0,1,0
7151,1,0,0,0,0,1
7158,0,1,0,0,0,1
7159,1,0,0,1,0,0
7162,1,0,0,0,0,1
7163,0,1,0,0,1,0
7168,0,1,0,0,0,1
7170,1,0,0,0,1,0
7175,0,1,0,0,1,0
7176,0,1,0,0,1,0
7177,1,0,0,1,0,0
7180,1,0,0,0,1,0
7192,1,0,0,0,0,1
7193,1,0,0,1,0,0
7194,0,1,0,0,0,1
7195,1,0,0,0,0,1
7197,1,0,0,0,0,1
7198,0,1,0,0,0,1
7199,0,1,0,0,0,1
7204,1,0,0,0,0,1
7208,1,0,0,0,1,0
7209,0,1,0,0,0,1
7210,1,0,0,0,1,0
7214,1,0,0,0,0,1
7215,1,0,0,1,0,0
7221,1,0,0,0,0,1
7224,1,0,0,0,1,0
7226,0,1,0,1,0,0
7228,0,1,0,0,0,1
7231,0,1,0,0,0,1
7233,1,0,0,1,0,0
7234,1,0,0,0,1,0
7235,0,1,0,0,1,0
7239,1,0,0,0,1,0
7240,1,0,0,0,1,0
7242,1,0,0,0,0,1
7244,0,1,0,0,0,1
7245,0,1,0,0,1,0
7246,0,1,0,0,0,1
7247,0,1,0,0,0,1
7248,1,0,0,1,0,0
7251,0,1,0,1,0,0
7253,1,0,0,0,1,0
7259,0,1,0,0,1,0
7260,0,1,0,0,1,0
7261,1,0,0,0,0,1
7264,1,0,0,0,0,1
7267,0,1,0,0,0,1
7268,0,1,0,0,0,1
7270,1,0,0,0,1,0
7271,0,1,1,0,0,0
7273,0,1,0,0,1,0
7275,0,1,0,0,1,0
7276,1,0,0,0,0,1
7280,1,0,0,0,0,1
7281,0,1,0,1,0,0
7283,0,1,0,0,1,0
7286,1,0,0,1,0,0
7288,0,1,0,0,1,0
7289,1,0,0,1,0,0
7292,1,0,0,1,0,0
7294,1,0,0,0,0,1
7297,1,0,0,0,0,1
7298,1,0,0,0,0,1
7299,0,1,0,0,0,1
7301,0,1,0,0,1,0
7303,0,1,0,0,0,1
7305,1,0,0,0,1,0
7311,1,0,0,1,0,0
7313,1,0,0,0,1,0
7317,0,1,0,1,0,0
7319,0,1,0,0,0,1
7323,0,1,0,0,0,1
7324,0,1,0,0,1,0
7325,0,1,0,0,0,1
7328,0,1,0,0,1,0
7330,0,1,0,0,0,1
7337,0,1,0,1,0,0
7338,0,1,0,1,0,0
7342,1,0,0,0,0,1
7343,1,0,1,0,0,0
7347,0,1,0,1,0,0
7349,0,1,0,0,0,1
7356,0,1,0,0,1,0
7357,0,1,0,0,0,1
7358,0,1,0,0,1,0
7359,0,1,0,0,1,0
7361,1,0,0,0,0,1
7362,1,0,0,1,0,0
7363,1,0,0,0,1,0
7365,0,1,0,1,0,0
7366,1,0,0,0,1,0
7368,0,1,0,1,0,0
7369,1,0,0,0,0,1
7371,1,0,0,1,0,0
7376,1,0,0,1,0,0
7377,1,0,0,0,1,0
7383,1,0,0,0,0,1
7384,0,1,0,0,0,1
7387,0,1,0,0,1,0
7388,0,1,0,0,1,0
7392,0,1,0,1,0,0
7393,0,1,0,0,1,0
7396,0,1,0,0,1,0
7399,1,0,0,1,0,0
7401,1,0,0,0,0,1
7403,1,0,0,1,0,0
7406,1,0,0,0,1,0
7407,0,1,0,0,0,1
7408,1,0,0,1,0,0
7414,1,0,0,0,0,1
7415,0,1,0,1,0,0
7417,0,1,0,1,0,0
7418,0,1,0,1,0,0
7420,1,0,0,0,0,1
7422,0,1,0,0,1,0
7423,1,0,0,0,0,1
7426,1,0,0,1,0,0
7427,1,0,0,0,1,0
7429,1,0,0,0,1,0
7430,0,1,0,0,0,1
7433,1,0,0,0,0,1
7436,0,1,0,0,1,0
7437,0,1,0,0,1,0
7440,1,0,0,1,0,0
7441,1,0,0,0,1,0
7442,0,1,0,0,1,0
7443,1,0,0,0,1,0
7444,1,0,0,0,1,0
7445,0,1,0,0,1,0
7451,0,1,0,0,0,1
7452,1,0,0,0,1,0
7455,1,0,0,0,0,1
7459,0,1,0,0,0,1
7460,0,1,0,1,0,0
7463,0,1,1,0,0,0
7464,1,0,0,0,0,1
7465,1,0,0,0,1,0
7466,1,0,0,0,1,0
7468,0,1,0,0,1,0
7469,0,1,0,1,0,0
7472,1,0,0,1,0,0
7476,0,1,0,0,0,1
7477,1,0,0,1,0,0
7485,0,1,0,0,0,1
7486,0,1,0,0,0,1
7492,0,1,0,0,0,1
7496,0,1,0,1,0,0
7500,1,0,0,0,1,0
7504,1,0,0,0,0,1
7505,1,0,1,0,0,0
7508,1,0,0,0,1,0
7509,1,0,0,0,1,0
7511,1,0,0,0,0,1
7512,1,0,0,0,0,1
7513,0,1,0,0,1,0
7516,1,0,0,1,0,0
7522,0,1,0,1,0,0
7525,1,0,0,0,1,0
7526,0,1,0,0,0,1
7527,1,0,1,0,0,0
7529,0,1,0,1,0,0
7530,1,0,0,1,0,0
7532,1,0,0,0,1,0
7533,1,0,0,0,0,1
7541,1,0,0,0,0,1
7542,0,1,0,0,0,1
7544,0,1,0,0,1,0
7547,1,0,0,0,0,1
7551,1,0,0,0,0,1
7552,0,1,0,0,1,0
7553,1,0,0,0,1,0
7554,1,0,0,0,0,1
7555,1,0,0,0,1,0
7556,1,0,0,0,1,0
7557,1,0,0,0,1,0
7558,1,0,0,0,0,1
7560,0,1,0,0,0,1
7561,0,1,0,0,1,0
7564,1,0,0,0,1,0
7568,1,0,0,0,0,1
7573,0,1,0,0,1,0
7574,1,0,0,0,1,0
7575,0,1,0,0,1,0
7576,0,1,0,0,1,0
7577,1,0,0,0,0,1
7578,1,0,0,0,0,1
7582,1,0,0,0,0,1
7583,1,0,0,0,1,0
7588,0,1,0,0,1,0
7589,1,0,0,0,0,1
7591,1,0,0,0,0,1
7592,0,1,0,0,1,0
7593,0,1,0,0,1,0
7597,1,0,0,0,0,1
7603,1,0,0,0,1,0
7606,0,1,1,0,0,0
7607,0,1,0,0,0,1
7610,0,1,0,0,1,0
7611,0,1,0,0,0,1
7615,1,0,0,0,0,1
7616,1,0,0,0,0,1
7623,0,1,0,0,1,0
7624,0,1,0,0,1,0
7625,0,1,1,0,0,0
7626,1,0,1,0,0,0
7627,1,0,0,0,1,0
7629,0,1,0,0,0,1
7632,0,1,0,0,1,0
7639,1,0,0,1,0,0
7641,0,1,0,0,0,1
7647,0,1,0,1,0,0
7648,0,1,0,0,1,0
7651,1,0,0,0,0,1
7655,0,1,0,0,1,0
7663,1,0,0,1,0,0
7664,0,1,0,0,1,0
7666,1,0,0,0,1,0
7667,1,0,0,1,0,0
7668,0,1,0,0,0,1
7669,0,1,0,0,0,1
7672,1,0,0,0,1,0
7676,0,1,0,0,1,0
7678,1,0,0,0,1,0
7679,1,0,1,0,0,0
7683,0,1,0,0,1,0
7684,0,1,0,1,0,0
7685,0,1,0,1,0,0
7687,0,1,0,0,0,1
7692,1,0,0,0,0,1
7694,0,1,0,0,1,0
7696,1,0,0,0,0,1
7697,1,0,0,1,0,0
7698,0,1,0,0,0,1
7699,1,0,0,0,1,0
7700,1,0,0,0,1,0
7706,1,0,0,0,1,0
7708,1,0,0,0,1,0
7711,1,0,0,0,1,0
7712,1,0,0,0,1,0
7713,1,0,0,0,0,1
7717,0,1,0,0,1,0
7721,0,1,0,1,0,0
7722,0,1,1,0,0,0
7723,0,1,1,0,0,0
7724,1,0,0,1,0,0
7732,1,0,0,0,1,0
7733,0,1,0,0,0,1
7740,1,0,0,0,0,1
7743,0,1,0,0,1,0
7744,0,1,0,1,0,0
7745,0,1,0,1,0,0
7746,0,1,0,0,1,0
7747,1,0,0,0,0,1
7749,1,0,0,0,1,0
7753,1,0,0,1,0,0
7758,1,0,0,0,0,1
7762,0,1,0,0,0,1
7764,1,0,0,0,0,1
7765,0,1,0,0,0,1
7767,1,0,1,0,0,0
7768,0,1,0,1,0,0
7772,1,0,0,1,0,0
7775,0,1,0,0,1,0
7778,1,0,0,0,0,1
7779,0,1,0,0,0,1
7780,1,0,0,1,0,0
7782,1,0,0,0,0,1
7792,0,1,0,0,1,0
7793,1,0,0,1,0,0
7799,1,0,0,0,1,0
7800,1,0,0,0,1,0
7813,0,1,0,0,1,0
7814,0,1,0,1,0,0
7815,1,0,0,1,0,0
7819,1,0,0,0,1,0
7821,1,0,0,0,0,1
7824,1,0,0,0,1,0
7827,1,0,0,0,0,1
7828,0,1,0,0,0,1
7830,0,1,0,1,0,0
7831,0,1,0,0,1,0
7832,1,0,0,1,0,0
7834,1,0,0,0,1,0
7839,0,1,0,1,0,0
7840,1,0,0,0,0,1
7843,1,0,0,0,1,0
7844,1,0,0,0,0,1
7847,1,0,0,0,1,0
7849,1,0,0,0,0,1
7851,0,1,0,1,0,0
7852,0,1,0,0,0,1
7853,1,0,0,0,1,0
7856,1,0,0,0,0,1
7858,1,0,0,1,0,0
7860,0,1,0,0,0,1
7862,1,0,0,0,0,1
7863,1,0,0,0,1,0
7864,1,0,0,1,0,0
7875,1,0,0,1,0,0
7876,1,0,0,0,0,1
7877,1,0,0,1,0,0
7878,1,0,0,0,0,1
7885,0,1,0,1,0,0
7887,1,0,0,1,0,0
7888,1,0,0,1,0,0
7890,1,0,0,0,1,0
7891,1,0,0,0,0,1
7893,1,0,0,0,1,0
7896,1,0,0,0,1,0
