"","id","time","c","sex1","sex2","job1","job2","job3","job4"
"30460",3860,99,379,0,1,0,0,1,0
"30461",3860,100,53,0,1,0,0,1,0
"30462",3860,101,186,0,1,0,0,1,0
"30463",3860,102,103,0,1,0,0,1,0
"30464",3860,103,30,0,1,0,0,1,0
"30465",3860,104,126,0,1,0,0,1,0
"30466",3860,105,57,0,1,0,0,1,0
"30467",3860,106,25,0,1,0,0,1,0
"30468",3860,107,694,0,1,0,0,1,0
"30469",3860,108,67,0,1,0,0,1,0
"30470",3860,109,150,0,1,0,0,1,0
"30471",3860,110,416,0,1,0,0,1,0
"30472",3860,111,82,0,1,0,0,1,0
"30473",3860,112,250,0,1,0,0,1,0
"30474",3860,113,84,0,1,0,0,1,0
"30475",3860,114,72,0,1,0,0,1,0
"30476",3860,115,63,0,1,0,0,1,0
"30477",3860,116,70,0,1,0,0,1,0
"30478",3860,117,139,0,1,0,0,1,0
"30479",3860,118,48,0,1,0,0,1,0
"30480",3860,119,24,0,1,0,0,1,0
"30481",3860,120,57,0,1,0,0,1,0
"30482",3860,121,30,0,1,0,0,1,0
"30483",3860,122,30,0,1,0,0,1,0
"30484",3860,123,28,0,1,0,0,1,0
"30485",3860,124,33,0,1,0,0,1,0
"30486",3860,125,179,0,1,0,0,1,0
"30487",3860,126,33,0,1,0,0,1,0
"30488",3860,127,108,0,1,0,0,1,0
"30489",3860,128,199,0,1,0,0,1,0
"30490",3860,129,99,0,1,0,0,1,0
"30491",3860,130,87,0,1,0,0,1,0
"30492",3860,131,106,0,1,0,0,1,0
"30493",3860,132,399,0,1,0,0,1,0
"30494",3860,133,57,0,1,0,0,1,0
"30495",3860,134,58,0,1,0,0,1,0
"30496",3860,135,51,0,1,0,0,1,0
"30497",3860,136,99,0,1,0,0,1,0
"30498",3860,137,97,0,1,0,0,1,0
"30499",3860,138,147,0,1,0,0,1,0
"30500",3860,139,118,0,1,0,0,1,0
"30501",3860,140,293,0,1,0,0,1,0
"30502",3860,141,144,0,1,0,0,1,0
"30503",3860,142,158,0,1,0,0,1,0
"30504",3860,143,340,0,1,0,0,1,0
"30505",3860,144,174,0,1,0,0,1,0
"30506",3860,145,66,0,1,0,0,1,0
"30507",3860,146,538,0,1,0,0,1,0
"30508",3860,147,367,0,1,0,0,1,0
"30509",3860,148,171,0,1,0,0,1,0
"30510",3860,149,175,0,1,0,0,1,0
"30511",3860,150,589,0,1,0,0,1,0
"30512",3860,151,960,0,1,0,0,1,0
"30513",3860,152,483,0,1,0,0,1,0
"30514",3860,153,48,0,1,0,0,1,0
"30515",3860,154,21,0,1,0,0,1,0
"30516",3860,155,331,0,1,0,0,1,0
"30517",3860,156,181,0,1,0,0,1,0
"30518",3860,157,76,0,1,0,0,1,0
"30519",3865,1,4462,0,1,0,0,0,1
"30520",3865,2,4384,0,1,0,0,0,1
"30521",3865,3,1791,0,1,0,0,0,1
"30522",3865,4,150,0,1,0,0,0,1
"30523",3865,5,2353,0,1,0,0,0,1
"30524",3865,6,576,0,1,0,0,0,1
"30525",3865,7,1316,0,1,0,0,0,1
"30526",3865,8,801,0,1,0,0,0,1
"30527",3865,9,843,0,1,0,0,0,1
"30528",3865,10,843,0,1,0,0,0,1
"30529",3865,11,640,0,1,0,0,0,1
"30530",3865,12,811,0,1,0,0,0,1
"30531",3865,13,1713,0,1,0,0,0,1
"30532",3865,14,488,0,1,0,0,0,1
"30533",3865,15,388,0,1,0,0,0,1
"30534",3865,16,832,0,1,0,0,0,1
"30535",3865,17,1832,0,1,0,0,0,1
"30536",3865,18,165,0,1,0,0,0,1
"30537",3865,19,29,0,1,0,0,0,1
"30538",3865,20,479,0,1,0,0,0,1
"30539",3865,21,806,0,1,0,0,0,1
"30540",3865,22,790,0,1,0,0,0,1
"30541",3865,23,271,0,1,0,0,0,1
"30542",3865,24,447,0,1,0,0,0,1
"30543",3865,25,159,0,1,0,0,0,1
"30544",3865,26,137,0,1,0,0,0,1
"30545",3865,27,2605,0,1,0,0,0,1
"30546",3865,28,1182,0,1,0,0,0,1
"30547",3865,29,692,0,1,0,0,0,1
"30548",3865,30,611,0,1,0,0,0,1
"30549",3865,31,441,0,1,0,0,0,1
"30550",3865,32,665,0,1,0,0,0,1
"30551",3865,33,801,0,1,0,0,0,1
"30552",3865,34,1286,0,1,0,0,0,1
"30553",3865,35,1349,0,1,0,0,0,1
"30554",3865,36,871,0,1,0,0,0,1
"30555",3865,37,1756,0,1,0,0,0,1
"30556",3865,38,2256,0,1,0,0,0,1
"30557",3865,39,2720,0,1,0,0,0,1
"30558",3865,40,1821,0,1,0,0,0,1
"30559",3865,41,446,0,1,0,0,0,1
"30560",3865,42,21,0,1,0,0,0,1
"30561",3865,43,1332,0,1,0,0,0,1
"30562",3865,44,1482,0,1,0,0,0,1
"30563",3865,45,1718,0,1,0,0,0,1
"30564",3865,46,724,0,1,0,0,0,1
"30565",3865,47,30,0,1,0,0,0,1
"30566",3865,48,60,0,1,0,0,0,1
"30567",3865,49,291,0,1,0,0,0,1
"30568",3865,50,144,0,1,0,0,0,1
"30569",3865,51,21,0,1,0,0,0,1
"30570",3865,52,486,0,1,0,0,0,1
"30571",3865,53,1517,0,1,0,0,0,1
"30572",3865,54,539,0,1,0,0,0,1
"30573",3865,55,291,0,1,0,0,0,1
"30574",3865,56,52,0,1,0,0,0,1
"30575",3865,57,94,0,1,0,0,0,1
"30576",3865,58,1139,0,1,0,0,0,1
"30577",3865,59,25,0,1,0,0,0,1
"30578",3865,60,770,0,1,0,0,0,1
"30579",3865,61,29,0,1,0,0,0,1
"30580",3865,62,99,0,1,0,0,0,1
"30581",3865,63,231,0,1,0,0,0,1
"30582",3865,64,285,0,1,0,0,0,1
"30583",3865,65,474,0,1,0,0,0,1
"30584",3865,66,785,0,1,0,0,0,1
"30585",3865,67,319,0,1,0,0,0,1
"30586",3865,68,124,0,1,0,0,0,1
"30587",3865,69,471,0,1,0,0,0,1
"30588",3865,70,812,0,1,0,0,0,1
"30589",3865,71,1006,0,1,0,0,0,1
"30590",3865,72,708,0,1,0,0,0,1
"30591",3865,73,881,0,1,0,0,0,1
"30592",3865,74,315,0,1,0,0,0,1
"30593",3865,75,361,0,1,0,0,0,1
"30594",3865,76,87,0,1,0,0,0,1
"30595",3865,77,20,0,1,0,0,0,1
"30596",3865,78,125,0,1,0,0,0,1
"30597",3865,79,259,0,1,0,0,0,1
"30598",3865,80,73,0,1,0,0,0,1
"30599",3865,81,96,0,1,0,0,0,1
"30600",3865,82,24,0,1,0,0,0,1
"30601",3865,83,143,0,1,0,0,0,1
"30602",3865,84,1460,0,1,0,0,0,1
"30603",3865,85,151,0,1,0,0,0,1
"30604",3865,86,60,0,1,0,0,0,1
"30605",3865,87,1217,0,1,0,0,0,1
"30606",3865,88,25,0,1,0,0,0,1
"30607",3865,89,117,0,1,0,0,0,1
"30608",3865,90,895,0,1,0,0,0,1
"30609",3865,91,550,0,1,0,0,0,1
"30610",3865,92,295,0,1,0,0,0,1
"30611",3865,93,1087,0,1,0,0,0,1
"30612",3865,94,207,0,1,0,0,0,1
"30613",3865,95,543,0,1,0,0,0,1
"30614",3865,96,31,0,1,0,0,0,1
"30615",3865,97,748,0,1,0,0,0,1
"30616",3865,98,254,0,1,0,0,0,1
"30617",3865,99,462,0,1,0,0,0,1
"30618",3865,100,111,0,1,0,0,0,1
"30619",3865,101,697,0,1,0,0,0,1
"30620",3865,102,990,0,1,0,0,0,1
"30621",3865,103,372,0,1,0,0,0,1
"30622",3865,104,348,0,1,0,0,0,1
"30623",3865,105,3,0,1,0,0,0,1
"30624",3865,106,16,0,1,0,0,0,1
"30625",3865,107,799,0,1,0,0,0,1
"30626",3865,108,472,0,1,0,0,0,1
"30627",3865,109,56,0,1,0,0,0,1
"30628",3865,110,146,0,1,0,0,0,1
"30629",3865,111,525,0,1,0,0,0,1
"30630",3865,112,1331,0,1,0,0,0,1
"30631",3865,113,2096,0,1,0,0,0,1
"30632",3865,114,27,0,1,0,0,0,1
"30633",3865,115,8,0,1,0,0,0,1
"30634",3865,116,664,0,1,0,0,0,1
"30635",3865,117,2311,0,1,0,0,0,1
"30636",3867,1,1045,1,0,0,0,0,1
"30637",3867,2,27,1,0,0,0,0,1
"30638",3867,3,767,1,0,0,0,0,1
"30639",3867,4,288,1,0,0,0,0,1
"30640",3867,5,30,1,0,0,0,0,1
"30641",3867,6,40,1,0,0,0,0,1
"30642",3867,7,96,1,0,0,0,0,1
"30643",3867,8,407,1,0,0,0,0,1
"30644",3867,9,135,1,0,0,0,0,1
"30645",3867,10,405,1,0,0,0,0,1
"30646",3867,11,189,1,0,0,0,0,1
"30647",3867,12,527,1,0,0,0,0,1
"30648",3867,13,51,1,0,0,0,0,1
"30649",3875,1,34,1,0,0,0,0,1
"30650",3875,2,13,1,0,0,0,0,1
"30651",3875,3,59,1,0,0,0,0,1
"30652",3875,4,23,1,0,0,0,0,1
"30653",3875,5,6,1,0,0,0,0,1
"30654",3875,6,23,1,0,0,0,0,1
"30655",3877,1,415,0,1,0,0,1,0
"30656",3877,2,234,0,1,0,0,1,0
"30657",3877,3,42,0,1,0,0,1,0
"30658",3877,4,106,0,1,0,0,1,0
"30659",3877,5,389,0,1,0,0,1,0
"30660",3877,6,810,0,1,0,0,1,0
"30661",3877,7,119,0,1,0,0,1,0
"30662",3877,8,192,0,1,0,0,1,0
"30663",3877,9,108,0,1,0,0,1,0
"30664",3877,10,178,0,1,0,0,1,0
"30665",3877,11,368,0,1,0,0,1,0
"30666",3877,12,381,0,1,0,0,1,0
"30667",3877,13,15,0,1,0,0,1,0
"30668",3877,14,171,0,1,0,0,1,0
"30669",3877,15,1235,0,1,0,0,1,0
"30670",3877,16,1539,0,1,0,0,1,0
"30671",3877,17,196,0,1,0,0,1,0
"30672",3877,18,333,0,1,0,0,1,0
"30673",3877,19,90,0,1,0,0,1,0
"30674",3877,20,432,0,1,0,0,1,0
"30675",3877,21,66,0,1,0,0,1,0
"30676",3877,22,27,0,1,0,0,1,0
"30677",3877,23,111,0,1,0,0,1,0
"30678",3877,24,249,0,1,0,0,1,0
"30679",3877,25,443,0,1,0,0,1,0
"30680",3877,26,737,0,1,0,0,1,0
"30681",3877,27,42,0,1,0,0,1,0
"30682",3877,28,304,0,1,0,0,1,0
"30683",3877,29,245,0,1,0,0,1,0
"30684",3877,30,138,0,1,0,0,1,0
"30685",3877,31,102,0,1,0,0,1,0
"30686",3877,32,581,0,1,0,0,1,0
"30687",3877,33,228,0,1,0,0,1,0
"30688",3877,34,328,0,1,0,0,1,0
"30689",3877,35,298,0,1,0,0,1,0
"30690",3877,36,427,0,1,0,0,1,0
"30691",3877,37,300,0,1,0,0,1,0
"30692",3877,38,95,0,1,0,0,1,0
"30693",3877,39,658,0,1,0,0,1,0
"30694",3877,40,222,0,1,0,0,1,0
"30695",3877,41,210,0,1,0,0,1,0
"30696",3877,42,354,0,1,0,0,1,0
"30697",3877,43,705,0,1,0,0,1,0
"30698",3877,44,729,0,1,0,0,1,0
"30699",3877,45,202,0,1,0,0,1,0
"30700",3877,46,543,0,1,0,0,1,0
"30701",3877,47,882,0,1,0,0,1,0
"30702",3877,48,259,0,1,0,0,1,0
"30703",3877,49,1105,0,1,0,0,1,0
"30704",3877,50,436,0,1,0,0,1,0
"30705",3877,51,757,0,1,0,0,1,0
"30706",3877,52,2775,0,1,0,0,1,0
"30707",3877,53,895,0,1,0,0,1,0
"30708",3877,54,12,0,1,0,0,1,0
"30709",3877,55,2314,0,1,0,0,1,0
"30710",3877,56,477,0,1,0,0,1,0
"30711",3877,57,950,0,1,0,0,1,0
"30712",3877,58,165,0,1,0,0,1,0
"30713",3877,59,971,0,1,0,0,1,0
"30714",3877,60,2178,0,1,0,0,1,0
"30715",3877,61,1640,0,1,0,0,1,0
"30716",3877,62,1624,0,1,0,0,1,0
"30717",3877,63,557,0,1,0,0,1,0
"30718",3877,64,476,0,1,0,0,1,0
"30719",3877,65,411,0,1,0,0,1,0
"30720",3877,66,250,0,1,0,0,1,0
"30721",3877,67,535,0,1,0,0,1,0
"30722",3877,68,569,0,1,0,0,1,0
"30723",3877,69,964,0,1,0,0,1,0
"30724",3877,70,1626,0,1,0,0,1,0
"30725",3877,71,1994,0,1,0,0,1,0
"30726",3877,72,998,0,1,0,0,1,0
"30727",3877,73,1119,0,1,0,0,1,0
"30728",3877,74,285,0,1,0,0,1,0
"30729",3877,75,1276,0,1,0,0,1,0
"30730",3877,76,405,0,1,0,0,1,0
"30731",3877,77,1087,0,1,0,0,1,0
"30732",3877,78,2008,0,1,0,0,1,0
"30733",3877,79,1208,0,1,0,0,1,0
"30734",3877,80,997,0,1,0,0,1,0
"30735",3877,81,821,0,1,0,0,1,0
"30736",3877,82,1429,0,1,0,0,1,0
"30737",3877,83,1184,0,1,0,0,1,0
"30738",3877,84,2410,0,1,0,0,1,0
"30739",3877,85,2082,0,1,0,0,1,0
"30740",3877,86,192,0,1,0,0,1,0
"30741",3877,87,122,0,1,0,0,1,0
"30742",3877,88,803,0,1,0,0,1,0
"30743",3877,89,3023,0,1,0,0,1,0
"30744",3877,90,1247,0,1,0,0,1,0
"30745",3877,91,662,0,1,0,0,1,0
"30746",3877,92,891,0,1,0,0,1,0
"30747",3877,93,2756,0,1,0,0,1,0
"30748",3877,94,1343,0,1,0,0,1,0
"30749",3877,95,879,0,1,0,0,1,0
"30750",3877,96,196,0,1,0,0,1,0
"30751",3877,97,2511,0,1,0,0,1,0
"30752",3877,98,2226,0,1,0,0,1,0
"30753",3877,99,3964,0,1,0,0,1,0
"30754",3877,100,1616,0,1,0,0,1,0
"30755",3877,101,370,0,1,0,0,1,0
"30756",3877,102,1067,0,1,0,0,1,0
"30757",3877,103,3004,0,1,0,0,1,0
"30758",3877,104,4281,0,1,0,0,1,0
"30759",3877,105,2071,0,1,0,0,1,0
"30760",3877,106,2523,0,1,0,0,1,0
"30761",3877,107,820,0,1,0,0,1,0
"30762",3877,108,1141,0,1,0,0,1,0
"30763",3877,109,1920,0,1,0,0,1,0
"30764",3877,110,902,0,1,0,0,1,0
"30765",3877,111,5223,0,1,0,0,1,0
"30766",3877,112,1892,0,1,0,0,1,0
"30767",3877,113,1721,0,1,0,0,1,0
"30768",3877,114,1408,0,1,0,0,1,0
"30769",3877,115,2310,0,1,0,0,1,0
"30770",3877,116,1143,0,1,0,0,1,0
"30771",3877,117,1878,0,1,0,0,1,0
"30772",3877,118,349,0,1,0,0,1,0
"30773",3877,119,783,0,1,0,0,1,0
"30774",3877,120,5333,0,1,0,0,1,0
"30775",3877,121,753,0,1,0,0,1,0
"30776",3877,122,2403,0,1,0,0,1,0
"30777",3877,123,45,0,1,0,0,1,0
"30778",3877,124,10078,0,1,0,0,1,0
"30779",3877,125,6306,0,1,0,0,1,0
"30780",3877,126,3285,0,1,0,0,1,0
"30781",3877,127,4334,0,1,0,0,1,0
"30782",3877,128,2551,0,1,0,0,1,0
"30783",3877,129,9567,0,1,0,0,1,0
"30784",3877,130,3265,0,1,0,0,1,0
"30785",3877,131,7057,0,1,0,0,1,0
"30786",3877,132,2812,0,1,0,0,1,0
"30787",3877,133,3039,0,1,0,0,1,0
"30788",3877,134,3733,0,1,0,0,1,0
"30789",3877,135,1524,0,1,0,0,1,0
"30790",3877,136,4798,0,1,0,0,1,0
"30791",3877,137,3501,0,1,0,0,1,0
"30792",3877,138,2624,0,1,0,0,1,0
"30793",3877,139,2702,0,1,0,0,1,0
"30794",3877,140,7125,0,1,0,0,1,0
"30795",3877,141,3189,0,1,0,0,1,0
"30796",3877,142,2677,0,1,0,0,1,0
"30797",3877,143,2292,0,1,0,0,1,0
"30798",3877,144,15701,0,1,0,0,1,0
"30799",3877,145,2797,0,1,0,0,1,0
"30800",3877,146,1563,0,1,0,0,1,0
"30801",3877,147,2867,0,1,0,0,1,0
"30802",3877,148,4968,0,1,0,0,1,0
"30803",3877,149,2921,0,1,0,0,1,0
"30804",3877,150,3575,0,1,0,0,1,0
"30805",3877,151,1031,0,1,0,0,1,0
"30806",3877,152,988,0,1,0,0,1,0
"30807",3877,153,596,0,1,0,0,1,0
"30808",3877,154,12313,0,1,0,0,1,0
"30809",3877,155,1774,0,1,0,0,1,0
"30810",3877,156,3074,0,1,0,0,1,0
"30811",3877,157,1817,0,1,0,0,1,0
"30812",3877,158,2085,0,1,0,0,1,0
"30813",3877,159,2698,0,1,0,0,1,0
"30814",3877,160,651,0,1,0,0,1,0
"30815",3877,161,1774,0,1,0,0,1,0
"30816",3877,162,583,0,1,0,0,1,0
"30817",3877,163,683,0,1,0,0,1,0
"30818",3877,164,380,0,1,0,0,1,0
"30819",3877,165,1326,0,1,0,0,1,0
"30820",3877,166,973,0,1,0,0,1,0
"30821",3877,167,972,0,1,0,0,1,0
"30822",3877,168,1053,0,1,0,0,1,0
"30823",3877,169,4023,0,1,0,0,1,0
"30824",3877,170,2666,0,1,0,0,1,0
"30825",3877,171,1011,0,1,0,0,1,0
"30826",3877,172,398,0,1,0,0,1,0
"30827",3877,173,1593,0,1,0,0,1,0
"30828",3877,174,2314,0,1,0,0,1,0
"30829",3877,175,3215,0,1,0,0,1,0
"30830",3877,176,6181,0,1,0,0,1,0
"30831",3877,177,599,0,1,0,0,1,0
"30832",3877,178,655,0,1,0,0,1,0
"30833",3877,179,5994,0,1,0,0,1,0
"30834",3889,1,4,1,0,0,0,1,0
"30835",3889,2,3,1,0,0,0,1,0
"30836",3904,1,1624,0,1,0,0,0,1
"30837",3904,2,1232,0,1,0,0,0,1
"30838",3904,3,2129,0,1,0,0,0,1
"30839",3904,4,2392,0,1,0,0,0,1
"30840",3904,5,1529,0,1,0,0,0,1
"30841",3904,6,3969,0,1,0,0,0,1
"30842",3904,7,2762,0,1,0,0,0,1
"30843",3904,8,1887,0,1,0,0,0,1
"30844",3904,9,2163,0,1,0,0,0,1
"30845",3904,10,9169,0,1,0,0,0,1
"30846",3904,11,4395,0,1,0,0,0,1
"30847",3904,12,2478,0,1,0,0,0,1
"30848",3904,13,1499,0,1,0,0,0,1
"30849",3904,14,4084,0,1,0,0,0,1
"30850",3904,15,2523,0,1,0,0,0,1
"30851",3904,16,2986,0,1,0,0,0,1
"30852",3904,17,2755,0,1,0,0,0,1
"30853",3904,18,3368,0,1,0,0,0,1
"30854",3904,19,1410,0,1,0,0,0,1
"30855",3904,20,1291,0,1,0,0,0,1
"30856",3904,21,1108,0,1,0,0,0,1
"30857",3904,22,1450,0,1,0,0,0,1
"30858",3904,23,2029,0,1,0,0,0,1
"30859",3904,24,1404,0,1,0,0,0,1
"30860",3904,25,644,0,1,0,0,0,1
"30861",3904,26,4071,0,1,0,0,0,1
"30862",3904,27,1088,0,1,0,0,0,1
"30863",3904,28,1837,0,1,0,0,0,1
"30864",3904,29,1091,0,1,0,0,0,1
"30865",3904,30,1512,0,1,0,0,0,1
"30866",3904,31,2889,0,1,0,0,0,1
"30867",3904,32,771,0,1,0,0,0,1
"30868",3904,33,1639,0,1,0,0,0,1
"30869",3904,34,1885,0,1,0,0,0,1
"30870",3904,35,1836,0,1,0,0,0,1
"30871",3904,36,2002,0,1,0,0,0,1
"30872",3904,37,3187,0,1,0,0,0,1
"30873",3904,38,3992,0,1,0,0,0,1
"30874",3904,39,1556,0,1,0,0,0,1
"30875",3904,40,2394,0,1,0,0,0,1
"30876",3904,41,1521,0,1,0,0,0,1
"30877",3904,42,2854,0,1,0,0,0,1
"30878",3904,43,1595,0,1,0,0,0,1
"30879",3904,44,2150,0,1,0,0,0,1
"30880",3904,45,2098,0,1,0,0,0,1
"30881",3904,46,2127,0,1,0,0,0,1
"30882",3904,47,3070,0,1,0,0,0,1
"30883",3904,48,1491,0,1,0,0,0,1
"30884",3904,49,1837,0,1,0,0,0,1
"30885",3904,50,1717,0,1,0,0,0,1
"30886",3904,51,2300,0,1,0,0,0,1
"30887",3904,52,1667,0,1,0,0,0,1
"30888",3904,53,2737,0,1,0,0,0,1
"30889",3904,54,3460,0,1,0,0,0,1
"30890",3904,55,2901,0,1,0,0,0,1
"30891",3904,56,2538,0,1,0,0,0,1
"30892",3904,57,3381,0,1,0,0,0,1
"30893",3904,58,1338,0,1,0,0,0,1
"30894",3904,59,1930,0,1,0,0,0,1
"30895",3904,60,2052,0,1,0,0,0,1
"30896",3904,61,2057,0,1,0,0,0,1
"30897",3904,62,1438,0,1,0,0,0,1
"30898",3904,63,1113,0,1,0,0,0,1
"30899",3904,64,1095,0,1,0,0,0,1
"30900",3904,65,1983,0,1,0,0,0,1
"30901",3904,66,743,0,1,0,0,0,1
"30902",3904,67,1694,0,1,0,0,0,1
"30903",3904,68,3418,0,1,0,0,0,1
"30904",3904,69,545,0,1,0,0,0,1
"30905",3904,70,1554,0,1,0,0,0,1
"30906",3904,71,1113,0,1,0,0,0,1
"30907",3904,72,1223,0,1,0,0,0,1
"30908",3904,73,254,0,1,0,0,0,1
"30909",3904,74,2182,0,1,0,0,0,1
"30910",3904,75,769,0,1,0,0,0,1
"30911",3904,76,1130,0,1,0,0,0,1
"30912",3904,77,1140,0,1,0,0,0,1
"30913",3904,78,390,0,1,0,0,0,1
"30914",3904,79,2252,0,1,0,0,0,1
"30915",3904,80,828,0,1,0,0,0,1
"30916",3904,81,1454,0,1,0,0,0,1
"30917",3904,82,414,0,1,0,0,0,1
"30918",3904,83,2055,0,1,0,0,0,1
"30919",3904,84,2805,0,1,0,0,0,1
"30920",3904,85,587,0,1,0,0,0,1
"30921",3904,86,1967,0,1,0,0,0,1
"30922",3904,87,1520,0,1,0,0,0,1
"30923",3904,88,1252,0,1,0,0,0,1
"30924",3904,89,3266,0,1,0,0,0,1
"30925",3904,90,1110,0,1,0,0,0,1
"30926",3904,91,533,0,1,0,0,0,1
"30927",3904,92,2147,0,1,0,0,0,1
"30928",3908,1,24,1,0,0,0,0,1
"30929",3908,2,10,1,0,0,0,0,1
"30930",3908,3,33,1,0,0,0,0,1
"30931",3908,4,12,1,0,0,0,0,1
"30932",3908,5,3,1,0,0,0,0,1
"30933",3908,6,131,1,0,0,0,0,1
"30934",3908,7,249,1,0,0,0,0,1
"30935",3908,8,283,1,0,0,0,0,1
"30936",3908,9,181,1,0,0,0,0,1
"30937",3908,10,10,1,0,0,0,0,1
"30938",3908,11,1469,1,0,0,0,0,1
"30939",3908,12,943,1,0,0,0,0,1
"30940",3908,13,418,1,0,0,0,0,1
"30941",3908,14,1032,1,0,0,0,0,1
"30942",3908,15,69,1,0,0,0,0,1
"30943",3908,16,284,1,0,0,0,0,1
"30944",3908,17,868,1,0,0,0,0,1
"30945",3908,18,42,1,0,0,0,0,1
"30946",3908,19,932,1,0,0,0,0,1
"30947",3908,20,1918,1,0,0,0,0,1
"30948",3908,21,5067,1,0,0,0,0,1
"30949",3908,22,660,1,0,0,0,0,1
"30950",3908,23,232,1,0,0,0,0,1
"30951",3908,24,565,1,0,0,0,0,1
"30952",3908,25,254,1,0,0,0,0,1
"30953",3908,26,295,1,0,0,0,0,1
"30954",3908,27,3394,1,0,0,0,0,1
"30955",3908,28,856,1,0,0,0,0,1
"30956",3908,29,3,1,0,0,0,0,1
"30957",3908,30,103,1,0,0,0,0,1
"30958",3908,31,1370,1,0,0,0,0,1
"30959",3908,32,1492,1,0,0,0,0,1
"30960",3908,33,949,1,0,0,0,0,1
"30961",3908,34,483,1,0,0,0,0,1
"30962",3908,35,93,1,0,0,0,0,1
"30963",3908,36,874,1,0,0,0,0,1
"30964",3908,37,739,1,0,0,0,0,1
"30965",3908,38,142,1,0,0,0,0,1
"30966",3908,39,150,1,0,0,0,0,1
"30967",3908,40,4,1,0,0,0,0,1
"30968",3908,41,144,1,0,0,0,0,1
"30969",3908,42,684,1,0,0,0,0,1
"30970",3908,43,21,1,0,0,0,0,1
"30971",3908,44,2709,1,0,0,0,0,1
"30972",3908,45,500,1,0,0,0,0,1
"30973",3908,46,138,1,0,0,0,0,1
"30974",3908,47,449,1,0,0,0,0,1
"30975",3908,48,252,1,0,0,0,0,1
"30976",3908,49,1617,1,0,0,0,0,1
"30977",3908,50,783,1,0,0,0,0,1
"30978",3908,51,700,1,0,0,0,0,1
"30979",3908,52,423,1,0,0,0,0,1
"30980",3908,53,1788,1,0,0,0,0,1
"30981",3908,54,106,1,0,0,0,0,1
"30982",3908,55,2243,1,0,0,0,0,1
"30983",3908,56,176,1,0,0,0,0,1
"30984",3908,57,142,1,0,0,0,0,1
"30985",3908,58,891,1,0,0,0,0,1
"30986",3908,59,366,1,0,0,0,0,1
"30987",3908,60,1345,1,0,0,0,0,1
"30988",3908,61,169,1,0,0,0,0,1
"30989",3908,62,811,1,0,0,0,0,1
"30990",3908,63,12,1,0,0,0,0,1
"30991",3908,64,3561,1,0,0,0,0,1
"30992",3908,65,869,1,0,0,0,0,1
"30993",3908,66,27,1,0,0,0,0,1
"30994",3908,67,945,1,0,0,0,0,1
"30995",3908,68,412,1,0,0,0,0,1
"30996",3908,69,649,1,0,0,0,0,1
"30997",3908,70,1099,1,0,0,0,0,1
"30998",3908,71,1302,1,0,0,0,0,1
"30999",3908,72,46,1,0,0,0,0,1
"31000",3908,73,531,1,0,0,0,0,1
"31001",3908,74,1026,1,0,0,0,0,1
"31002",3908,75,448,1,0,0,0,0,1
"31003",3908,76,1103,1,0,0,0,0,1
"31004",3908,77,641,1,0,0,0,0,1
"31005",3908,78,2148,1,0,0,0,0,1
"31006",3908,79,2058,1,0,0,0,0,1
"31007",3908,80,511,1,0,0,0,0,1
"31008",3908,81,1043,1,0,0,0,0,1
"31009",3908,82,810,1,0,0,0,0,1
"31010",3908,83,256,1,0,0,0,0,1
"31011",3908,84,546,1,0,0,0,0,1
"31012",3908,85,573,1,0,0,0,0,1
"31013",3908,86,81,1,0,0,0,0,1
"31014",3908,87,150,1,0,0,0,0,1
"31015",3908,88,4374,1,0,0,0,0,1
"31016",3908,89,1569,1,0,0,0,0,1
"31017",3908,90,1676,1,0,0,0,0,1
"31018",3908,91,276,1,0,0,0,0,1
"31019",3908,92,1614,1,0,0,0,0,1
"31020",3908,93,12,1,0,0,0,0,1
"31021",3908,94,19,1,0,0,0,0,1
"31022",3908,95,280,1,0,0,0,0,1
"31023",3908,96,392,1,0,0,0,0,1
"31024",3908,97,117,1,0,0,0,0,1
"31025",3908,98,160,1,0,0,0,0,1
"31026",3908,99,1344,1,0,0,0,0,1
"31027",3908,100,86,1,0,0,0,0,1
"31028",3908,101,99,1,0,0,0,0,1
"31029",3908,102,25,1,0,0,0,0,1
"31030",3908,103,60,1,0,0,0,0,1
"31031",3908,104,29,1,0,0,0,0,1
"31032",3908,105,863,1,0,0,0,0,1
"31033",3908,106,1029,1,0,0,0,0,1
"31034",3908,107,257,1,0,0,0,0,1
"31035",3908,108,1883,1,0,0,0,0,1
"31036",3908,109,2752,1,0,0,0,0,1
"31037",3908,110,338,1,0,0,0,0,1
"31038",3908,111,398,1,0,0,0,0,1
"31039",3908,112,88,1,0,0,0,0,1
"31040",3908,113,6,1,0,0,0,0,1
"31041",3908,114,70,1,0,0,0,0,1
"31042",3908,115,760,1,0,0,0,0,1
"31043",3908,116,244,1,0,0,0,0,1
"31044",3908,117,285,1,0,0,0,0,1
"31045",3921,1,737,0,1,0,0,1,0
"31046",3940,1,1075,0,1,0,0,1,0
"31047",3940,2,9,0,1,0,0,1,0
"31048",3940,3,87,0,1,0,0,1,0
"31049",3940,4,19,0,1,0,0,1,0
"31050",3940,5,229,0,1,0,0,1,0
"31051",3940,6,33,0,1,0,0,1,0
"31052",3940,7,21,0,1,0,0,1,0
"31053",3940,8,39,0,1,0,0,1,0
"31054",3940,9,37,0,1,0,0,1,0
"31055",3940,10,16,0,1,0,0,1,0
"31056",3940,11,60,0,1,0,0,1,0
